trans_id,balance,client_id,district_id,account_id
2938485,34374,11978,54,9731
29389,107397,114,74,96
29390,86113,114,74,96
29404,24565,114,74,96
29407,48423,114,74,96
29408,34101,114,74,96
29409,22443,114,74,96
294112,73845,1209,36,1005
29412,57458,114,74,96
294121,77587,1209,36,1005
294123,55734,1209,36,1005
294124,69107,1209,36,1005
294128,55132,1209,36,1005
294136,40483,1209,36,1005
29414,56530,114,74,96
294142,53928,1209,36,1005
294143,74003,1209,36,1005
294145,54007,1209,36,1005
294147,81584,1209,36,1005
294148,92710,1209,36,1005
29415,59653,114,74,96
908200,53568,3742,56,3094
908205,38530,3742,56,3094
908208,41868,3742,56,3094
908210,46697,3742,56,3094
908211,43279,3742,56,3094
908772,46938,3745,2,3096
908774,52064,3745,2,3096
908777,52118,3745,2,3096
908779,47644,3745,2,3096
908782,42021,3745,2,3096
908785,39798,3745,2,3096
908787,51390,3745,2,3096
908791,42510,3745,2,3096
908795,40733,3745,2,3096
908796,40592,3745,2,3096
908797,41053,3745,2,3096
908799,53033,3745,2,3096
908800,45114,3745,2,3096
908803,25718,3745,2,3096
908805,34436,3745,2,3096
908808,26390,3745,2,3096
908810,23478,3745,2,3096
908813,39331,3745,2,3096
908814,32921,3745,2,3096
908815,30489,3745,2,3096
908818,30465,3745,2,3096
908819,37609,3745,2,3096
908821,32148,3745,2,3096
908828,42826,3745,2,3096
908849,58564,3745,2,3096
908850,55883,3745,2,3096
908857,46244,3745,2,3096
908858,50516,3745,2,3096
908862,49090,3745,2,3096
908868,47038,3745,2,3096
908869,47507,3745,2,3096
908873,47544,3745,2,3096
908874,35403,3745,2,3096
908875,46272,3745,2,3096
908877,40882,3745,2,3096
908878,34256,3745,2,3096
908879,39393,3745,2,3096
908881,29688,3745,2,3096
908890,38111,3745,2,3096
908891,44055,3745,2,3096
908894,51251,3745,2,3096
908895,51597,3745,2,3096
908898,38771,3745,2,3096
908900,49272,3745,2,3096
908913,68472,3745,2,3096
901218,62684,3713,41,3071
901224,59611,3713,41,3071
901226,53336,3713,41,3071
901229,40291,3713,41,3071
901233,36793,3713,41,3071
901250,50447,3713,41,3071
901256,45328,3713,41,3071
901258,47677,3713,41,3071
901259,54627,3713,41,3071
901261,53998,3713,41,3071
901263,47101,3713,41,3071
901266,42658,3713,41,3071
901270,38568,3713,41,3071
901462,63115,3714,8,3072
901465,54128,3714,8,3072
901466,54887,3714,8,3072
901469,68940,3714,8,3072
901474,57542,3714,8,3072
901486,51496,3714,8,3072
901493,51411,3714,8,3072
901495,35903,3714,8,3072
901496,39854,3714,8,3072
901497,39011,3714,8,3072
901499,57827,3714,8,3072
901500,34424,3714,8,3072
901501,46095,3714,8,3072
901503,51324,3714,8,3072
901512,37090,3714,8,3072
901513,44753,3714,8,3072
901517,67754,3714,8,3072
90228,9060,372,34,305
90229,13490,372,34,305
90231,22350,372,34,305
90234,23264,372,34,305
90235,21702,372,34,305
90237,19888,372,34,305
90239,19676,372,34,305
90243,18856,372,34,305
90250,17942,372,34,305
902613,5454,3717,71,3075
902616,20616,3717,71,3075
902624,23391,3717,71,3075
902625,18469,3717,71,3075
902626,19955,3717,71,3075
902630,28094,3717,71,3075
902645,19201,3717,71,3075
902652,18393,3717,71,3075
902653,21701,3717,71,3075
90268,18916,372,34,305
90273,16935,372,34,305
902734,4864,3719,54,3076
1053899,18321,4348,3,3605
1053900,23904,4348,3,3605
1053902,14716,4348,3,3605
1053907,17148,4348,3,3605
1053908,11289,4348,3,3605
105391,16746,437,11,359
1053911,8897,4348,3,3605
1053917,46117,4348,3,3605
105395,15751,437,11,359
105402,23668,437,11,359
105404,22994,437,11,359
105405,13843,437,11,359
105406,15655,437,11,359
105408,11403,437,11,359
105419,19193,437,11,359
105420,13812,437,11,359
105423,19279,437,11,359
105424,21114,437,11,359
105426,24805,437,11,359
1054805,29903,4352,72,3608
1054807,62858,4352,72,3608
1054811,25271,4352,72,3608
1054813,23333,4352,72,3608
1054815,51195,4352,72,3608
1054820,47708,4352,72,3608
1054824,73905,4352,72,3608
1054828,43995,4352,72,3608
1054831,42271,4352,72,3608
1054833,44094,4352,72,3608
1054834,42002,4352,72,3608
1054846,38188,4352,72,3608
1054850,14479,4352,72,3608
1054852,19732,4352,72,3608
1054854,36215,4352,72,3608
1054855,51877,4352,72,3608
1054856,24687,4352,72,3608
1054860,17741,4352,72,3608
1054864,32263,4352,72,3608
1054866,71853,4352,72,3608
1054867,59734,4352,72,3608
1054871,22147,4352,72,3608
1054885,63006,4352,72,3608
1054886,55347,4352,72,3608
1054890,66531,4352,72,3608
1055260,36110,4353,28,3609
1055261,39338,4353,28,3609
1055263,19684,4353,28,3609
1055264,29523,4353,28,3609
1055266,34782,4353,28,3609
1055268,39475,4353,28,3609
1055270,22394,4353,28,3609
2044702,83663,8366,41,6930
2044703,63028,8366,41,6930
2044709,67545,8366,41,6930
2044710,65034,8366,41,6930
2044711,63147,8366,41,6930
2044718,62523,8366,41,6930
204472,29234,832,67,694
204474,29387,832,67,694
204476,34845,832,67,694
204477,29050,832,67,694
204478,30373,832,67,694
204480,31199,832,67,694
204481,34530,832,67,694
204483,33806,832,67,694
204484,36549,832,67,694
204486,39658,832,67,694
204487,42524,832,67,694
20449,83522,79,37,68
20450,87799,79,37,68
204502,23490,832,67,694
204505,25610,832,67,694
204508,22916,832,67,694
204509,19758,832,67,694
204510,23069,832,67,694
204514,24055,832,67,694
204517,28212,832,67,694
204519,27488,832,67,694
20460,68160,79,37,68
20463,111162,79,37,68
204671,55151,833,5,695
204675,42119,833,5,695
204676,47374,833,5,695
204681,26369,833,5,695
204682,23290,833,5,695
204693,10982,833,5,695
204694,10624,833,5,695
204696,18177,833,5,695
20484,51802,79,37,68
204847,7604,834,54,696
204852,39033,834,54,696
204853,32890,834,54,696
204855,43794,834,54,696
204857,54580,834,54,696
204858,57806,834,54,696
204859,60447,834,54,696
20486,43075,79,37,68
204875,32495,834,54,696
204878,37036,834,54,696
20488,30002,79,37,68
204882,56507,834,54,696
204899,32015,834,54,696
204906,56227,834,54,696
204907,55868,834,54,696
20491,52557,79,37,68
20499,65482,79,37,68
20503,81445,79,37,68
553984,12374,2288,32,1886
553985,15045,2288,32,1886
553988,11851,2288,32,1886
553989,13472,2288,32,1886
553992,17271,2288,32,1886
553996,14034,2288,32,1886
554011,18039,2288,32,1886
554015,22670,2288,32,1886
554017,24316,2288,32,1886
554024,16364,2288,32,1886
554025,17984,2288,32,1886
554026,25062,2288,32,1886
554029,24129,2288,32,1886
554263,34788,2290,31,1887
554272,35549,2290,31,1887
554277,25543,2290,31,1887
554279,28129,2290,31,1887
554282,33971,2290,31,1887
554293,40407,2290,31,1887
554294,37045,2290,31,1887
554297,25299,2290,31,1887
554301,19955,2290,31,1887
554303,25912,2290,31,1887
554304,30207,2290,31,1887
554307,32753,2290,31,1887
554309,41315,2290,31,1887
554311,40493,2290,31,1887
554318,26072,2290,31,1887
554322,23112,2290,31,1887
554648,23322,2291,6,1888
554649,13057,2291,6,1888
554650,30414,2291,6,1888
554655,19334,2291,6,1888
554676,54534,2291,6,1888
554678,19210,2291,6,1888
554679,30589,2291,6,1888
554682,50126,2291,6,1888
554685,17837,2291,6,1888
554686,35194,2291,6,1888
554687,39028,2291,6,1888
554693,8210,2291,6,1888
554712,51061,2291,6,1888
554723,30775,2291,6,1888
554731,6330,2291,6,1888
554746,75456,2291,6,1888
554748,55044,2291,6,1888
554756,51112,2291,6,1888
554760,42999,2291,6,1888
554764,30137,2291,6,1888
473345,39780,1954,69,1611
473346,43951,1954,69,1611
473349,35906,1954,69,1611
473355,37587,1954,69,1611
473361,56474,1954,69,1611
473362,59326,1954,69,1611
473363,61993,1954,69,1611
473369,57699,1954,69,1611
473370,54249,1954,69,1611
473377,30819,1954,69,1611
473378,35744,1954,69,1611
473384,38562,1954,69,1611
473385,46015,1954,69,1611
473388,57212,1954,69,1611
473389,36213,1954,69,1611
473390,40050,1954,69,1611
473391,45896,1954,69,1611
473394,60711,1954,69,1611
473395,53636,1954,69,1611
473398,67635,1954,69,1611
473401,60396,1954,69,1611
473404,66951,1954,69,1611
473405,66008,1954,69,1611
47366,48749,192,70,159
47372,38222,192,70,159
47373,44521,192,70,159
473730,26036,1956,1,1613
473731,30363,1956,1,1613
473735,18098,1956,1,1613
473736,19769,1956,1,1613
473738,13992,1956,1,1613
473742,18659,1956,1,1613
473743,18469,1956,1,1613
473747,19015,1956,1,1613
473748,18737,1956,1,1613
473755,21311,1956,1,1613
473759,29224,1956,1,1613
473761,27038,1956,1,1613
473763,32668,1956,1,1613
473764,35501,1956,1,1613
47377,61408,192,70,159
473782,11701,1956,1,1613
473784,11741,1956,1,1613
473789,12816,1956,1,1613
473791,14841,1956,1,1613
473795,15387,1956,1,1613
473796,15109,1956,1,1613
473799,23469,1956,1,1613
473806,22789,1956,1,1613
473807,25596,1956,1,1613
473810,26219,1956,1,1613
474008,57090,1957,63,1614
2120365,82058,8667,77,7181
2120368,92728,8667,77,7181
2120385,26806,8667,77,7181
2120386,14774,8667,77,7181
2120392,39571,8667,77,7181
2120394,32718,8667,77,7181
2120396,46909,8667,77,7181
2120398,34248,8667,77,7181
2120400,77910,8667,77,7181
2120403,42049,8667,77,7181
2120404,83028,8667,77,7181
2120408,35236,8667,77,7181
2121572,48384,8670,5,7184
2121573,51924,8670,5,7184
2121576,57267,8670,5,7184
2121578,60368,8670,5,7184
2121582,42234,8670,5,7184
2121584,33209,8670,5,7184
2121588,37465,8670,5,7184
2121591,39906,8670,5,7184
2121592,20488,8670,5,7184
2121595,41716,8670,5,7184
2121596,29505,8670,5,7184
2121602,58687,8670,5,7184
2121619,30918,8670,5,7184
2121621,44678,8670,5,7184
2121625,57206,8670,5,7184
2121627,49438,8670,5,7184
2121630,26168,8670,5,7184
2121631,20076,8670,5,7184
2121634,21736,8670,5,7184
2121636,19719,8670,5,7184
2121641,24502,8670,5,7184
2121644,26659,8670,5,7184
2121647,22655,8670,5,7184
2121653,60817,8670,5,7184
2121668,39117,8670,5,7184
2121671,58611,8670,5,7184
2121675,51317,8670,5,7184
2121676,35573,8670,5,7184
2121680,23218,8670,5,7184
2121681,24426,8670,5,7184
2121685,18655,8670,5,7184
2121687,22915,8670,5,7184
2121693,38861,8670,5,7184
2121696,35120,8670,5,7184
2121700,38635,8670,5,7184
2121701,66696,8670,5,7184
435881,17580,1794,54,1481
435882,18322,1794,54,1481
435883,18415,1794,54,1481
435885,14532,1794,54,1481
435886,15621,1794,54,1481
435888,15430,1794,54,1481
435893,20939,1794,54,1481
435896,17430,1794,54,1481
435897,18530,1794,54,1481
435903,17574,1794,54,1481
435905,18815,1794,54,1481
435906,16195,1794,54,1481
436,23776,2,1,2
436196,35037,1795,38,1482
436199,61234,1795,38,1482
436200,62456,1795,38,1482
436202,59367,1795,38,1482
436203,50155,1795,38,1482
436204,57329,1795,38,1482
436205,58531,1795,38,1482
436207,69680,1795,38,1482
436208,58688,1795,38,1482
436209,62495,1795,38,1482
436213,82075,1795,38,1482
436230,34883,1795,38,1482
436234,58853,1795,38,1482
436238,54401,1795,38,1482
436239,48389,1795,38,1482
436241,56765,1795,38,1482
436242,53775,1795,38,1482
436243,67914,1795,38,1482
436246,63027,1795,38,1482
436267,40510,1795,38,1482
436268,32936,1795,38,1482
436269,50643,1795,38,1482
436270,58518,1795,38,1482
436274,51766,1795,38,1482
436279,51479,1795,38,1482
436280,56587,1795,38,1482
436281,60394,1795,38,1482
436285,79974,1795,38,1482
436455,28028,1796,10,1483
436460,20234,1796,10,1483
436463,16235,1796,10,1483
436471,38939,1796,10,1483
436477,39838,1796,10,1483
436481,44786,1796,10,1483
436492,19212,1796,10,1483
436493,23234,1796,10,1483
436495,16320,1796,10,1483
436496,17533,1796,10,1483
48694,36775,197,30,163
48695,39861,197,30,163
48696,38338,197,30,163
48698,40091,197,30,163
48703,33087,197,30,163
48706,32883,197,30,163
48708,35993,197,30,163
48718,30775,197,30,163
48719,30498,197,30,163
48727,27935,197,30,163
48731,21189,197,30,163
48732,24229,197,30,163
48735,26560,197,30,163
48741,25687,197,30,163
48748,22740,197,30,163
48752,24602,197,30,163
487545,47169,2015,1,1662
487546,45962,2015,1,1662
487551,39406,2015,1,1662
48756,29252,197,30,163
48759,35690,197,30,163
48762,21440,197,30,163
48764,27524,197,30,163
487649,6666,2016,55,1663
487651,19446,2016,55,1663
487652,25840,2016,55,1663
487656,35867,2016,55,1663
487662,38706,2016,55,1663
487666,44930,2016,55,1663
487671,49779,2016,55,1663
487674,54070,2016,55,1663
48769,36039,197,30,163
487692,29921,2016,55,1663
487695,27821,2016,55,1663
487696,30490,2016,55,1663
487704,45283,2016,55,1663
487705,38126,2016,55,1663
487706,39936,2016,55,1663
487707,43413,2016,55,1663
487710,47704,2016,55,1663
487726,26346,2016,55,1663
487729,23287,2016,55,1663
487733,33927,2016,55,1663
487734,35300,2016,55,1663
487735,34908,2016,55,1663
48774,26913,197,30,163
48775,29971,197,30,163
48781,32599,197,30,163
48782,35686,197,30,163
48783,38780,197,30,163
48790,30163,197,30,163
487935,39236,2018,56,1664
518111,53659,2146,65,1770
518114,27972,2146,65,1770
518116,55875,2146,65,1770
518119,56064,2146,65,1770
518123,50387,2146,65,1770
518125,41354,2146,65,1770
518127,35692,2146,65,1770
518129,23940,2146,65,1770
518130,28739,2146,65,1770
518131,28055,2146,65,1770
51826,42143,210,66,173
51830,26637,210,66,173
51832,27961,210,66,173
51833,35385,210,66,173
51838,26143,210,66,173
51840,38780,210,66,173
51841,37997,210,66,173
51844,39529,210,66,173
51846,29114,210,66,173
51847,28237,210,66,173
518472,25352,2147,69,1771
518474,29395,2147,69,1771
518476,27244,2147,69,1771
51848,26831,210,66,173
518480,18889,2147,69,1771
518488,36852,2147,69,1771
518489,36996,2147,69,1771
51849,37736,210,66,173
518492,23739,2147,69,1771
51850,43559,210,66,173
518504,37006,2147,69,1771
518507,39801,2147,69,1771
518508,28170,2147,69,1771
518510,29017,2147,69,1771
518515,22897,2147,69,1771
518516,21997,2147,69,1771
518519,27059,2147,69,1771
518524,30852,2147,69,1771
518525,23272,2147,69,1771
51861,28935,210,66,173
51867,42824,210,66,173
51869,68815,210,66,173
51870,37255,210,66,173
51871,35534,210,66,173
51872,35636,210,66,173
51873,46567,210,66,173
51874,60634,210,66,173
51875,53242,210,66,173
51876,61893,210,66,173
51878,75349,210,66,173
51881,69362,210,66,173
518888,93564,2148,31,1772
754953,20619,3107,30,2576
754956,28499,3107,30,2576
754957,44945,3107,30,2576
754959,17963,3107,30,2576
754963,48303,3107,30,2576
754965,59992,3107,30,2576
754969,40678,3107,30,2576
754977,45405,3107,30,2576
754980,9982,3107,30,2576
754981,9533,3107,30,2576
754984,20664,3107,30,2576
754988,62604,3107,30,2576
754991,13432,3107,30,2576
754992,37578,3107,30,2576
754995,25391,3107,30,2576
755341,6941,3109,7,2577
755347,20736,3109,7,2577
755349,24523,3109,7,2577
755350,27187,3109,7,2577
755352,27031,3109,7,2577
755353,26025,3109,7,2577
755368,32706,3109,7,2577
755369,35403,3109,7,2577
755373,34033,3109,7,2577
755375,39451,3109,7,2577
755379,26627,3109,7,2577
755404,27099,3109,7,2577
755406,24925,3109,7,2577
755407,19758,3109,7,2577
755416,29359,3109,7,2577
755417,31406,3109,7,2577
755418,30614,3109,7,2577
755425,22346,3109,7,2577
755427,20320,3109,7,2577
755428,22989,3109,7,2577
755429,23428,3109,7,2577
755576,9638,3110,54,2578
755579,22445,3110,54,2578
755580,22882,3110,54,2578
755582,21455,3110,54,2578
755583,19929,3110,54,2578
755591,13377,3110,54,2578
755595,14470,3110,54,2578
755597,14759,3110,54,2578
755598,16227,3110,54,2578
755599,17701,3110,54,2578
755606,21332,3110,54,2578
75561,43426,303,74,251
755617,15694,3110,54,2578
755620,11386,3110,54,2578
719568,48040,2975,33,2464
719569,44793,2975,33,2464
719572,14702,2975,33,2464
719573,48681,2975,33,2464
719577,40041,2975,33,2464
719578,30559,2975,33,2464
719579,13067,2975,33,2464
719580,19722,2975,33,2464
71960,46376,289,54,239
71962,48380,289,54,239
71963,36543,289,54,239
719886,19055,2976,57,2465
719889,31959,2976,57,2465
719892,20225,2976,57,2465
719895,24912,2976,57,2465
719897,26426,2976,57,2465
719900,20755,2976,57,2465
719901,23193,2976,57,2465
719906,18777,2976,57,2465
719926,29118,2976,57,2465
719929,18798,2976,57,2465
719930,19639,2976,57,2465
719934,22860,2976,57,2465
719939,18134,2976,57,2465
719941,14526,2976,57,2465
719943,17579,2976,57,2465
719945,14971,2976,57,2465
719946,13693,2976,57,2465
719964,14222,2976,57,2465
719965,15622,2976,57,2465
719966,16463,2976,57,2465
719968,21065,2976,57,2465
719969,20423,2976,57,2465
719974,16513,2976,57,2465
719976,14196,2976,57,2465
719978,12774,2976,57,2465
719981,11795,2976,57,2465
719982,10517,2976,57,2465
72,14332,1,18,1
720142,76573,2977,39,2466
720143,80027,2977,39,2466
720159,67301,2977,39,2466
720162,74803,2977,39,2466
720163,85532,2977,39,2466
720165,69976,2977,39,2466
720168,72766,2977,39,2466
720170,72826,2977,39,2466
720350,35368,2978,33,2467
720351,32195,2978,33,2467
547854,29968,2263,1,1865
547855,33210,2263,1,1865
547856,35410,2263,1,1865
547860,39716,2263,1,1865
547862,36294,2263,1,1865
547864,38740,2263,1,1865
547865,38510,2263,1,1865
547867,42820,2263,1,1865
547868,41586,2263,1,1865
547869,33500,2263,1,1865
547874,27188,2263,1,1865
547878,28848,2263,1,1865
547879,25057,2263,1,1865
547889,26858,2263,1,1865
547894,27681,2263,1,1865
547895,32120,2263,1,1865
547896,32654,2263,1,1865
547898,34842,2263,1,1865
547899,37010,2263,1,1865
547907,29965,2263,1,1865
547912,23589,2263,1,1865
547917,30121,2263,1,1865
547919,36432,2263,1,1865
547926,39770,2263,1,1865
547930,34656,2263,1,1865
547932,33972,2263,1,1865
547935,25289,2263,1,1865
547936,26609,2263,1,1865
547937,22518,2263,1,1865
547938,26933,2263,1,1865
548206,25742,2264,4,1866
548209,24035,2264,4,1866
548212,34536,2264,4,1866
548725,77939,2267,1,1869
548726,81855,2267,1,1869
548730,84354,2267,1,1869
548732,86657,2267,1,1869
548733,88915,2267,1,1869
548734,92808,2267,1,1869
549514,35088,2270,61,1872
549518,57308,2270,61,1872
549544,46275,2270,61,1872
549545,47649,2270,61,1872
550467,5641,2276,44,1875
550469,14923,2276,44,1875
550471,24205,2276,44,1875
550473,19078,2276,44,1875
550474,17166,2276,44,1875
550476,20377,2276,44,1875
550478,18034,2276,44,1875
550482,18778,2276,44,1875
550483,16336,2276,44,1875
550486,18483,2276,44,1875
550488,19058,2276,44,1875
425425,28228,1753,60,1445
425429,30439,1753,60,1445
425435,26038,1753,60,1445
425437,31196,1753,60,1445
425439,27094,1753,60,1445
425441,30191,1753,60,1445
425443,29103,1753,60,1445
425445,19123,1753,60,1445
425457,35479,1753,60,1445
425458,33652,1753,60,1445
425459,27212,1753,60,1445
425463,21955,1753,60,1445
425464,24950,1753,60,1445
425467,35141,1753,60,1445
425469,30888,1753,60,1445
42547,27697,171,51,142
425474,30389,1753,60,1445
425480,23153,1753,60,1445
425482,17239,1753,60,1445
425483,19919,1753,60,1445
425484,21239,1753,60,1445
42549,27354,171,51,142
425496,26372,1753,60,1445
425499,20535,1753,60,1445
425504,28333,1753,60,1445
42551,24950,171,51,142
425510,28301,1753,60,1445
425516,21065,1753,60,1445
425517,17703,1753,60,1445
425521,18570,1753,60,1445
42555,22723,171,51,142
42568,24001,171,51,142
425716,63041,1754,57,1446
425717,43987,1754,57,1446
42572,27377,171,51,142
425728,64733,1754,57,1446
425729,53984,1754,57,1446
425730,49532,1754,57,1446
425732,41856,1754,57,1446
425737,54555,1754,57,1446
425741,74344,1754,57,1446
425747,68892,1754,57,1446
425752,85139,1754,57,1446
425755,73872,1754,57,1446
42576,23702,171,51,142
42577,26482,171,51,142
42579,30167,171,51,142
42580,27451,171,51,142
42589,23730,171,51,142
42590,24189,171,51,142
42592,24852,171,51,142
425989,32748,1755,65,1447
559927,33948,2314,34,1905
559929,22645,2314,34,1905
559931,10456,2314,34,1905
559932,16849,2314,34,1905
559953,34993,2314,34,1905
559955,19078,2314,34,1905
559957,25490,2314,34,1905
559960,38297,2314,34,1905
559968,16777,2314,34,1905
559969,14408,2314,34,1905
559972,24213,2314,34,1905
559975,14113,2314,34,1905
560169,92097,2316,1,1906
560171,28153,2316,1,1906
560174,27077,2316,1,1906
560178,68212,2316,1,1906
560179,77690,2316,1,1906
560180,21949,2316,1,1906
560197,13486,2316,1,1906
560203,62539,2316,1,1906
560204,44363,2316,1,1906
560208,14964,2316,1,1906
560212,22445,2316,1,1906
560213,31082,2316,1,1906
560215,79563,2316,1,1906
560216,23821,2316,1,1906
560232,18066,2316,1,1906
560233,13328,2316,1,1906
560245,35956,2316,1,1906
560249,29052,2316,1,1906
560440,35874,2317,1,1907
560444,26250,2317,1,1907
560445,34190,2317,1,1907
560446,33095,2317,1,1907
560449,50196,2317,1,1907
560453,40311,2317,1,1907
560463,53175,2317,1,1907
560473,67867,2317,1,1907
560474,65488,2317,1,1907
560476,58998,2317,1,1907
560477,57262,2317,1,1907
560478,67102,2317,1,1907
5605,36822,29,30,23
560583,19892,2318,20,1908
560584,26304,2318,20,1908
560587,30650,2318,20,1908
560588,30665,2318,20,1908
560589,32763,2318,20,1908
560590,29518,2318,20,1908
560593,28139,2318,20,1908
560595,33038,2318,20,1908
5606,34879,29,30,23
560606,26265,2318,20,1908
877846,29227,3611,30,2990
877855,41641,3611,30,2990
877860,41768,3611,30,2990
87796,58267,358,7,294
878,21845,4,5,3
87800,55887,358,7,294
878075,50853,3612,19,2991
878078,50568,3612,19,2991
878080,51815,3612,19,2991
878083,55870,3612,19,2991
878084,51449,3612,19,2991
878090,42218,3612,19,2991
87810,55996,358,7,294
878101,29110,3612,19,2991
878105,35283,3612,19,2991
878106,14046,3612,19,2991
878107,7201,3612,19,2991
878115,27618,3612,19,2991
878117,53679,3612,19,2991
878122,37380,3612,19,2991
878123,50417,3612,19,2991
878125,37318,3612,19,2991
878126,50354,3612,19,2991
878127,29023,3612,19,2991
878135,40274,3612,19,2991
87814,73016,358,7,294
878147,60073,3612,19,2991
878148,64702,3612,19,2991
878150,59788,3612,19,2991
878153,61410,3612,19,2991
878154,67301,3612,19,2991
878165,52292,3612,19,2991
878166,60617,3612,19,2991
878168,44012,3612,19,2991
878171,40145,3612,19,2991
878175,37053,3612,19,2991
878176,35603,3612,19,2991
878180,29347,3612,19,2991
878181,42313,3612,19,2991
878182,47293,3612,19,2991
878184,49840,3612,19,2991
878186,49688,3612,19,2991
878190,53480,3612,19,2991
878192,51200,3612,19,2991
87821,64769,358,7,294
878224,51701,3612,19,2991
878225,52076,3612,19,2991
843092,24793,3468,68,2869
843093,26500,3468,68,2869
843094,25623,3468,68,2869
843098,18240,3468,68,2869
84310,50111,339,1,281
84311,56159,339,1,281
84312,63082,339,1,281
843122,28312,3468,68,2869
843125,24143,3468,68,2869
843127,26962,3468,68,2869
84313,66719,339,1,281
843131,23161,3468,68,2869
843132,18336,3468,68,2869
843300,36368,3469,1,2870
843306,45170,3469,1,2870
843307,45541,3469,1,2870
843308,45352,3469,1,2870
843309,45570,3469,1,2870
843310,47624,3469,1,2870
843311,56219,3469,1,2870
843314,46809,3469,1,2870
843315,49223,3469,1,2870
843316,52748,3469,1,2870
843317,54635,3469,1,2870
843321,34656,3469,1,2870
843322,38477,3469,1,2870
843477,7283,3470,52,2871
843478,13966,3470,52,2871
843488,26216,3470,52,2871
843491,30899,3470,52,2871
843496,28565,3470,52,2871
843498,31353,3470,52,2871
843499,34320,3470,52,2871
843500,32591,3470,52,2871
843501,29752,3470,52,2871
843505,20570,3470,52,2871
843506,23491,3470,52,2871
843512,28663,3470,52,2871
843530,28189,3470,52,2871
843531,25923,3470,52,2871
843536,19533,3470,52,2871
843537,20876,3470,52,2871
843539,24216,3470,52,2871
843540,16918,3470,52,2871
843541,16883,3470,52,2871
843542,18935,3470,52,2871
843544,24832,3470,52,2871
843549,23069,3470,52,2871
843550,22239,3470,52,2871
843552,10979,3470,52,2871
843560,21980,3470,52,2871
843561,24935,3470,52,2871
843765,36839,3471,1,2872
2593279,21911,10566,74,8566
2593283,7643,10566,74,8566
2593285,5952,10566,74,8566
2593286,7633,10566,74,8566
2593288,9410,10566,74,8566
2593291,6163,10566,74,8566
2593297,30057,10566,74,8566
2593299,12095,10566,74,8566
2593302,8732,10566,74,8566
2593303,4950,10566,74,8566
2593307,9851,10566,74,8566
2593308,5564,10566,74,8566
2593311,10691,10566,74,8566
2593312,14697,10566,74,8566
2593320,33396,10566,74,8566
2593325,63223,10566,74,8566
2593326,22272,10566,74,8566
2593328,65924,10566,74,8566
2593333,19558,10566,74,8566
2593336,46873,10566,74,8566
259435,6907,1069,54,888
259436,13014,1069,54,888
259437,19121,1069,54,888
259443,26500,1069,54,888
259444,30699,1069,54,888
259447,35937,1069,54,888
259448,34068,1069,54,888
259449,29000,1069,54,888
259452,27454,1069,54,888
259455,22910,1069,54,888
259457,18335,1069,54,888
259475,29743,1069,54,888
259477,33065,1069,54,888
259478,31197,1069,54,888
259480,29107,1069,54,888
259481,31122,1069,54,888
259482,33749,1069,54,888
259485,27408,1069,54,888
259495,24691,1069,54,888
259496,26628,1069,54,888
259628,15228,1071,43,889
259629,20204,1071,43,889
259631,26955,1071,43,889
259632,28761,1071,43,889
259633,28167,1071,43,889
259634,28573,1071,43,889
259637,29107,1071,43,889
259658,27281,1071,43,889
259659,23523,1071,43,889
259660,26013,1071,43,889
259681,24910,1071,43,889
259827,28088,1072,60,890
389899,23949,1605,52,1326
389900,28842,1605,52,1326
389901,14988,1605,52,1326
389902,18475,1605,52,1326
389903,19255,1605,52,1326
389904,20443,1605,52,1326
389905,13055,1605,52,1326
389908,15023,1605,52,1326
389909,16593,1605,52,1326
389910,17449,1605,52,1326
389912,17857,1605,52,1326
389929,25614,1605,52,1326
389935,25252,1605,52,1326
389940,21746,1605,52,1326
389943,17180,1605,52,1326
389944,16326,1605,52,1326
390680,15034,1608,53,1329
390681,19737,1608,53,1329
390684,14793,1608,53,1329
390686,13496,1608,53,1329
390687,10199,1608,53,1329
390706,26976,1608,53,1329
390707,26082,1608,53,1329
390708,23374,1608,53,1329
390712,22399,1608,53,1329
390713,21918,1608,53,1329
390718,23116,1608,53,1329
390725,8885,1608,53,1329
390727,29973,1608,53,1329
390745,32306,1608,53,1329
390748,25767,1608,53,1329
390751,23861,1608,53,1329
390757,27407,1608,53,1329
390758,25224,1608,53,1329
390761,15153,1608,53,1329
391199,30726,1611,59,1331
391202,26027,1611,59,1331
391210,25343,1611,59,1331
391211,22035,1611,59,1331
391220,15033,1611,59,1331
391221,20377,1611,59,1331
391223,15061,1611,59,1331
391229,11483,1611,59,1331
391230,17911,1611,59,1331
391238,47928,1611,59,1331
391254,21098,1611,59,1331
391255,17696,1611,59,1331
971589,11700,4002,25,3310
971592,16736,4002,25,3310
971595,18327,4002,25,3310
971596,15477,4002,25,3310
971600,15984,4002,25,3310
971605,15208,4002,25,3310
971609,16424,4002,25,3310
971922,37454,4003,8,3311
971923,93165,4003,8,3311
971927,28625,4003,8,3311
971929,21978,4003,8,3311
971930,62343,4003,8,3311
971932,55392,4003,8,3311
971938,63561,4003,8,3311
971956,24219,4003,8,3311
971959,92499,4003,8,3311
971960,72499,4003,8,3311
971967,35105,4003,8,3311
971970,76449,4003,8,3311
971973,70183,4003,8,3311
971990,55652,4003,8,3311
971993,73282,4003,8,3311
971995,43444,4003,8,3311
971997,17451,4003,8,3311
972002,25695,4003,8,3311
972005,39642,4003,8,3311
972008,56183,4003,8,3311
